data,label,CCT_xc_distance,CCT_xc_count1,CCT_xc_count7,CCT_x4_distance,CCT_x4_count1,CCT_x4_count7,r50_xc_distance,r50_xc_count1,r50_xc_count7,r50_x4_distance,r50_x4_count1,r50_x4_count7
chest_xray/train/0/CX-0-0836.jpeg_000,1,4.166972487062992e-07,1,7,0.10406358178015851,1,7,2.2267903776462816e-07,1,7,0.021431602018198048,1,7
chest_xray/train/0/CX-0-0836.jpeg_001,0,1.999650516008861,0,0,1.551284340048895,0,0,1.9945637372520126,0,0,0.22625015258586378,0,0
chest_xray/train/0/CX-0-0837.jpeg_000,1,5.3636020255876105e-05,1,7,0.21743879105470887,1,7,2.35295322736917e-06,1,7,0.03785981241416303,1,7
chest_xray/train/0/CX-0-0837.jpeg_001,0,1.999289101976448,0,0,1.2647624482611972,0,0,1.9948551158809182,0,0,0.2350455920399699,0,0
chest_xray/train/0/CX-0-0838.jpeg_000,1,0.005049824570919292,0,5,0.4008118047473326,1,7,3.5759949159941407e-05,1,7,0.09049024308448284,1,7
chest_xray/train/0/CX-0-0838.jpeg_001,0,1.9918330833184208,1,2,1.211973211590509,0,0,1.9954724358390528,0,0,0.255902399404624,0,0
chest_xray/train/0/CX-0-0839.jpeg_000,1,0.004861871311578336,1,5,0.3957968589783165,1,7,6.0814905311401546e-05,1,7,0.03513746773313908,1,7
chest_xray/train/0/CX-0-0839.jpeg_001,0,1.9920724069213356,0,2,1.020275470515919,0,0,1.9934314531813695,0,0,0.20466430216497145,0,0
chest_xray/train/0/CX-0-0840.jpeg_000,1,0.011641517342327878,1,3,0.6108261271437357,1,7,3.0330991681593034e-06,1,7,0.03341098555622268,1,7
chest_xray/train/0/CX-0-0840.jpeg_001,0,1.9838279542549564,0,4,1.0531067943771708,0,0,1.9943751573983683,0,0,0.23394196762610342,0,0
chest_xray/train/0/CX-0-0841.jpeg_000,1,0.0017819377224639332,1,5,0.3731569177738314,1,7,0.003584526857522752,0,1,0.13151755072473592,1,7
chest_xray/train/0/CX-0-0841.jpeg_001,0,1.9962127800719198,0,2,0.9839786785107913,0,0,1.982315091419137,1,6,0.21662628759833413,0,0
chest_xray/train/0/CX-0-0842.jpeg_000,1,0.0009249767553162203,1,6,0.32163800272595533,1,6,5.06858802012955e-05,1,7,0.04655707188277325,1,7
chest_xray/train/0/CX-0-0842.jpeg_001,0,1.9975253287994046,0,1,1.089593479932194,0,1,1.9935408753480353,0,0,0.20222833557561015,0,0
chest_xray/train/0/CX-0-0843.jpeg_000,1,0.004551463148429136,1,5,0.42303661739627885,1,7,1.3665203829282824e-05,1,7,0.0635514277955106,1,7
chest_xray/train/0/CX-0-0843.jpeg_001,0,1.9924698983314846,0,2,1.094878262974427,0,0,1.9940785129546887,0,0,0.2369075032468444,0,0
chest_xray/train/0/CX-0-0844.jpeg_000,1,0.004371280160680446,1,6,0.5982242226887995,1,7,1.4927677363996139e-05,1,7,0.05017741264532971,1,7
chest_xray/train/0/CX-0-0844.jpeg_001,0,1.9927020086966494,0,1,1.1034836503592438,0,0,1.994052823423863,0,0,0.21218330925347706,0,0
chest_xray/train/0/CX-0-0845.jpeg_000,1,0.12764764653045113,1,2,0.7488969240668426,1,2,1.915842323674255e-07,1,7,0.04149586025154928,1,7
chest_xray/train/0/CX-0-0845.jpeg_001,0,1.8586561073505536,0,5,0.8687762585632035,0,5,1.994696862249842,0,0,0.2279194925107344,0,0
chest_xray/train/0/CX-0-0846.jpeg_000,1,1.7376335979703181,0,0,0.8129863592345676,0,1,1.044897748336826e-05,1,7,0.04218030959119767,1,7
chest_xray/train/0/CX-0-0846.jpeg_001,0,0.24417671902067983,1,7,0.6247996943917364,1,6,1.9941496284760007,0,0,0.21990183261301177,0,0
chest_xray/train/0/CX-0-0847.jpeg_000,1,0.000267298348193723,1,6,0.08357343269821549,1,7,7.810613787961884e-07,1,7,0.03871438736258359,1,7
chest_xray/train/0/CX-0-0847.jpeg_001,0,1.9987264813121128,0,1,1.4563627110497626,0,0,1.994761546626939,0,0,0.23780202017939678,0,0
chest_xray/train/0/CX-0-0848.jpeg_000,1,0.00043454100614659374,1,7,0.3279319320218509,1,7,1.215405439125572e-05,1,7,0.026132306172268693,1,7
chest_xray/train/0/CX-0-0848.jpeg_001,0,1.9983854430220722,0,0,1.2411011648299086,0,0,1.994110799249752,0,0,0.22983557690824052,0,0
chest_xray/train/0/CX-0-0849.jpeg_000,1,6.179387693761029e-07,1,7,0.04215331262811972,1,7,5.898795379932764e-07,1,7,0.025157895534802077,1,7
chest_xray/train/0/CX-0-0849.jpeg_001,0,1.999594945419679,0,0,1.4279287698021101,0,0,1.994744801300135,0,0,0.23177491037829445,0,0
chest_xray/train/0/CX-0-0850.jpeg_000,1,2.1532932249712644e-05,1,7,0.1615368102324557,1,7,9.872060736992871e-06,1,7,0.04197818717794355,1,7
chest_xray/train/0/CX-0-0850.jpeg_001,0,1.9994249704143012,0,0,1.2749876410792127,0,0,1.9941634450312051,0,0,0.22660427747772682,0,0
chest_xray/train/0/CX-0-0851.jpeg_000,1,2.45672204994829e-05,1,7,0.36714946377105706,1,7,2.0763356702868663e-06,1,7,0.037311398646980076,1,7
chest_xray/train/0/CX-0-0851.jpeg_001,0,1.9994097090330731,0,0,1.0186510283828327,0,0,1.9944200979581765,0,0,0.208218913684861,0,0
chest_xray/train/0/CX-0-0852.jpeg_000,1,0.017434617565151744,0,3,0.5532938072319569,1,4,2.636406193623486e-05,1,7,0.06956365531540343,1,7
chest_xray/train/0/CX-0-0852.jpeg_001,0,1.9771133518620894,1,4,0.8348847643567809,0,3,1.9938554809194495,0,0,0.21298013816063754,0,0
chest_xray/train/0/CX-0-0853.jpeg_000,1,0.0004370696957480824,1,7,0.4315524133467813,1,7,0.00011153566964583472,1,5,0.08298282211695496,1,7
chest_xray/train/0/CX-0-0853.jpeg_001,0,1.9999975463385837,0,0,1.1349246490684228,0,0,1.992976791134038,0,2,0.1941936692643671,0,0
chest_xray/train/0/CX-0-0854.jpeg_000,1,0.0005294137659076492,1,6,0.18172371879580296,1,7,2.118536509221336e-06,1,7,0.03690668215503168,1,7
chest_xray/train/0/CX-0-0854.jpeg_001,0,1.9982069657511445,0,1,1.3037351183887098,0,0,1.99441792409992,0,0,0.23069031800805329,0,0
chest_xray/train/0/CX-0-0855.jpeg_000,1,0.0015918978204844114,1,5,0.34408035445664975,1,7,5.489816919834745e-06,1,7,0.0661220941088887,1,7
chest_xray/train/0/CX-0-0855.jpeg_001,0,1.9964921484531066,0,2,1.3289759860343042,0,0,1.9949703855784948,0,0,0.26792534560876813,0,0
chest_xray/train/0/CX-0-0856.jpeg_000,1,8.00793521160692e-06,1,6,0.09945575639548898,1,7,1.688716559788972e-05,1,7,0.027592511486218108,1,7
chest_xray/train/0/CX-0-0856.jpeg_001,0,1.999727408347414,0,1,1.3904800212549642,0,0,1.995217506642751,0,0,0.23119405952263516,0,0
chest_xray/train/0/CX-0-0857.jpeg_000,1,0.0002543870802808046,1,6,0.22957523292072768,1,7,5.664926203241549e-06,1,7,0.04326189632281885,1,7
chest_xray/train/0/CX-0-0857.jpeg_001,0,1.999988503164605,0,1,1.4760014027829906,0,0,1.9942791083429472,0,0,0.24285720217765971,0,0
chest_xray/train/0/CX-0-0858.jpeg_000,1,5.589702437014399e-05,1,7,0.03059029459013507,1,7,1.2113326732343666e-05,1,7,0.014615778477624852,1,7
chest_xray/train/0/CX-0-0858.jpeg_001,0,1.9998592466639875,0,0,1.5086240554675856,0,0,1.9941116951627005,0,0,0.2237891260284557,0,0
chest_xray/train/0/CX-0-0859.jpeg_000,1,0.001141677026554988,1,7,0.22780277325684772,1,7,5.1406300817791184e-05,1,7,0.08111587706386025,1,7
chest_xray/train/0/CX-0-0859.jpeg_001,0,1.9971782672405811,0,0,1.3274269788613744,0,0,1.9956309709336586,0,0,0.29507068706794226,0,0
chest_xray/train/0/CX-0-0860.jpeg_000,1,1.7109446967089603e-05,1,7,0.06721114131721517,1,7,4.800797182014094e-08,1,7,0.029639304654012877,1,7
chest_xray/train/0/CX-0-0860.jpeg_001,0,1.9994488849037597,0,0,1.503567394954878,0,0,1.9946008986925872,0,0,0.2341661967375116,0,0
chest_xray/train/0/CX-0-0861.jpeg_000,1,0.0004998509043363519,1,6,0.2058554107518884,1,7,8.508036421994714e-05,1,7,0.03983303934360971,1,7
chest_xray/train/0/CX-0-0861.jpeg_001,0,1.9982617111355712,0,1,1.2647433436109543,0,0,1.9931987446050607,0,0,0.1954385118926989,0,0
chest_xray/train/0/CX-0-0862.jpeg_000,1,0.000630334254570375,1,6,0.12047223574238108,1,7,3.84162926708731e-05,0,6,0.059466066044431276,1,7
chest_xray/train/0/CX-0-0862.jpeg_001,0,1.998024996075386,0,1,1.337817299621183,0,0,1.993687883822171,1,1,0.2279790175672891,0,0
chest_xray/train/0/CX-0-0863.jpeg_000,1,2.551911183479305e-07,1,7,0.057625883634182085,1,7,8.041576478712287e-06,1,7,0.023149010160863237,1,7
chest_xray/train/0/CX-0-0863.jpeg_001,0,1.9996452489885699,0,0,1.4148671569861007,0,0,1.9942100718064595,0,0,0.22758809790880996,0,0
chest_xray/train/0/CX-0-0864.jpeg_000,1,5.787210937424625e-05,1,7,0.030345873168100224,1,7,2.205376520181268e-06,1,7,0.012447576463466614,1,7
chest_xray/train/0/CX-0-0864.jpeg_001,0,1.9998623364053376,0,0,1.4884795302907,0,0,1.9948481099962265,0,0,0.2378427285063911,0,0
chest_xray/train/0/CX-0-0865.jpeg_000,1,1.8887133579781334e-05,1,7,0.08279458304119447,1,7,2.8235673853460597e-06,1,7,0.0254266706126397,1,7
chest_xray/train/0/CX-0-0865.jpeg_001,0,1.9997751699004744,0,0,1.4242196180848596,0,0,1.9948760713843074,0,0,0.22836621978470295,0,0
chest_xray/train/0/CX-0-0866.jpeg_000,1,5.1520229304991005e-08,1,7,0.04407126563978614,1,7,6.783839447965789e-07,1,7,0.029178714691873386,1,7
chest_xray/train/0/CX-0-0866.jpeg_001,0,1.9996346934684257,0,0,1.5717511802338882,0,0,1.9947528494744966,0,0,0.2212565650481909,0,0
chest_xray/train/0/CX-0-0867.jpeg_000,1,0.0002482835857263721,1,6,0.07923647609242723,1,7,1.0658360456439198e-06,1,7,0.04190285602425625,1,7
chest_xray/train/0/CX-0-0867.jpeg_001,0,1.9987683903492472,0,1,1.383269123117027,0,0,1.9947830093617962,0,0,0.24922777387356054,0,0
chest_xray/train/0/CX-0-0868.jpeg_000,1,2.2438899384025213e-05,1,7,0.07793837103719625,1,7,2.381509515481106e-06,1,7,0.027824148959986417,1,7
chest_xray/train/0/CX-0-0868.jpeg_001,0,1.9994203282354828,0,0,1.3754293758934768,0,0,1.9948564453680202,0,0,0.23467308820188115,0,0
chest_xray/train/0/CX-0-0869.jpeg_000,1,7.364946485233226e-06,1,7,0.051134093951557436,1,7,1.0724934160766253e-06,1,7,0.03633291587510168,1,7
chest_xray/train/0/CX-0-0869.jpeg_001,0,1.9995136428028015,0,0,1.4481318792263664,0,0,1.9944804063899673,0,0,0.254912318871106,0,0
chest_xray/train/0/CX-0-0870.jpeg_000,1,1.565768616162977e-05,1,7,0.05177564415181002,1,7,1.8270762877525826e-05,1,7,0.01446829169569308,1,7
chest_xray/train/0/CX-0-0870.jpeg_001,0,1.99976335505356,0,0,1.4307355909396313,0,0,1.9939893901985153,0,0,0.21566280611750466,0,0
chest_xray/train/0/CX-0-0871.jpeg_000,1,2.5159990842293922e-05,0,6,0.08003148395881166,1,7,1.5627092035952472e-06,1,7,0.03849656337604934,1,7
chest_xray/train/0/CX-0-0871.jpeg_001,0,1.9997948136464387,1,1,1.4727185184125144,0,0,1.994448536823125,0,0,0.23870197132176552,0,0
chest_xray/train/0/CX-0-0872.jpeg_000,1,1.7623980535397266e-05,1,7,0.09639453311764001,1,7,4.826575318306325e-07,1,7,0.020310587715924644,1,7
chest_xray/train/0/CX-0-0872.jpeg_001,0,1.999445982883537,0,0,1.3904016469853133,0,0,1.994530871110289,0,0,0.2338882471354521,0,0
chest_xray/train/0/CX-0-0873.jpeg_000,1,3.261139907351218e-05,1,7,0.04834424495933365,1,7,1.5481482795731694e-07,1,7,0.02243513411681619,1,7
chest_xray/train/0/CX-0-0873.jpeg_001,0,1.999814231530816,0,0,1.489667397212243,0,0,1.9946904257642388,0,0,0.2158683387463356,0,0
chest_xray/train/0/CX-0-0874.jpeg_000,1,6.954777659107236e-06,1,7,0.049688433617577465,1,7,1.081700586913481e-05,1,7,0.01952830900222824,1,7
chest_xray/train/0/CX-0-0874.jpeg_001,0,1.9997210106183407,0,0,1.4708781935263215,0,0,1.9941410049262616,0,0,0.24209213831168974,0,0
chest_xray/train/0/CX-0-0875.jpeg_000,1,1.0152987984790585e-06,1,7,0.02929040824323048,1,7,5.661352068919712e-06,1,7,0.02370234340059696,1,7
chest_xray/train/0/CX-0-0875.jpeg_001,0,1.9995859802723945,0,0,1.559307832209398,0,0,1.9949755299359473,0,0,0.23506758524148208,0,0
chest_xray/train/0/CX-0-0876.jpeg_000,1,5.124238564579997e-07,1,7,0.044280297544303515,1,7,2.3071180121903012e-07,1,7,0.009278159972299638,1,7
chest_xray/train/0/CX-0-0876.jpeg_001,0,1.9996531399161481,0,0,1.4863860867959222,0,0,1.9947030598026896,0,0,0.23025254913109106,0,0
chest_xray/train/0/CX-0-0877.jpeg_000,1,8.522112634434809e-05,1,7,0.06386650206813194,1,7,8.38781935019739e-08,1,7,0.02630929637581836,1,7
chest_xray/train/0/CX-0-0877.jpeg_001,0,1.9991837432658586,0,0,1.4283664975744217,0,0,1.9946753010153788,0,0,0.24656523471019454,0,0
chest_xray/train/0/CX-0-0878.jpeg_000,1,0.00019590259664348242,1,6,0.04570325241947493,1,7,3.9025343534504486e-07,1,7,0.014463706241898189,1,7
chest_xray/train/0/CX-0-0878.jpeg_001,0,1.9999714438628964,0,1,1.553884762818813,0,0,1.9945412104264904,0,0,0.2390986039103652,0,0
chest_xray/train/0/CX-0-0879.jpeg_000,1,0.0015398072690346876,0,5,0.3535556338613557,0,6,1.296461715882824e-05,1,7,0.12058539189657735,1,7
chest_xray/train/0/CX-0-0879.jpeg_001,0,1.9965696469752294,1,2,1.3128115458388356,1,1,1.9951469660061592,0,0,0.29723257663300595,0,0
chest_xray/train/0/CX-0-0880.jpeg_000,1,9.621317212937797e-07,1,7,0.07546518575756223,1,7,4.5654606964928846e-06,1,7,0.015542731529403886,1,7
chest_xray/train/0/CX-0-0880.jpeg_001,0,1.9995870675157121,0,0,1.565826363043794,0,0,1.9949411125523528,0,0,0.23760104834873175,0,0
chest_xray/train/0/CX-0-0881.jpeg_000,1,4.593145783715613e-07,1,7,0.03508857157334566,1,7,1.0123616342783137e-05,1,7,0.020193394150998856,1,7
chest_xray/train/0/CX-0-0881.jpeg_001,0,1.9995992950734334,0,0,1.5164311560566037,0,0,1.9950885008657635,0,0,0.22884551421996846,0,0
chest_xray/train/0/CX-0-0882.jpeg_000,1,1.348696319880549e-05,1,7,0.05368881507622525,1,7,2.8521470518683145e-08,1,7,0.01761425771049241,1,7
chest_xray/train/0/CX-0-0882.jpeg_001,0,1.9994704476275649,0,0,1.4233329224707074,0,0,1.9946082670211638,0,0,0.22203491974336154,0,0
chest_xray/train/0/CX-0-0883.jpeg_000,1,0.0003193416823459305,1,5,0.09069895675665973,1,7,3.2571478777443374e-06,1,7,0.044221973577688534,1,7
chest_xray/train/0/CX-0-0883.jpeg_001,0,1.9999978392567108,0,2,1.5840097368188981,0,0,1.994893844053041,0,0,0.24879222551792324,0,0
chest_xray/train/0/CX-0-0884.jpeg_000,1,2.949504570814998e-05,1,7,0.02757511438435123,1,7,0.00017557939883272589,1,6,0.02263007556244956,1,7
chest_xray/train/0/CX-0-0884.jpeg_001,0,1.9998065290200628,0,0,1.524510262140936,0,0,1.9925195843857781,0,1,0.19867121034713187,0,0
chest_xray/train/0/CX-0-0885.jpeg_000,1,5.490514313311046e-06,1,7,0.0820469778907511,1,7,1.8248588919966835e-06,1,7,0.033954055511688064,1,7
chest_xray/train/0/CX-0-0885.jpeg_001,0,1.999711103302745,0,0,1.3728503565588732,0,0,1.9944335282670471,0,0,0.2409445533002098,0,0
chest_xray/train/0/CX-0-0886.jpeg_000,1,8.651475033594203e-06,1,7,0.030263709735212307,1,7,2.1273285921719065e-07,1,7,0.01219175449246701,1,7
chest_xray/train/0/CX-0-0886.jpeg_001,0,1.9997310777931365,0,0,1.4880128069672542,0,0,1.9945653068100753,0,0,0.2420740113429457,0,0
chest_xray/train/0/CX-0-0887.jpeg_000,1,0.0010894333026216785,1,6,0.19059853349866696,1,7,7.002412882872733e-08,1,7,0.06233446174082069,1,7
chest_xray/train/0/CX-0-0887.jpeg_001,0,1.9972607166540486,0,1,1.2361897195980935,0,0,1.9946716572231558,0,0,0.22735319566125178,0,0
chest_xray/train/0/CX-0-0888.jpeg_000,1,0.0007837708323114034,0,5,0.1426465276620954,1,7,0.0012780974121220368,1,1,0.1484492615541677,1,4
chest_xray/train/0/CX-0-0888.jpeg_001,0,1.9999250541720959,1,2,1.4713021238399207,0,0,1.9881323289376671,0,6,0.18239728370093033,0,3
chest_xray/train/0/CX-0-0889.jpeg_000,1,0.00391685117887608,0,6,0.5243118013687602,1,7,7.5293049907054765e-06,1,7,0.09360258074269945,1,7
chest_xray/train/0/CX-0-0889.jpeg_001,0,1.993292405434361,1,1,1.2044084768949592,0,0,1.9950270207935663,0,0,0.2600013896748745,0,0
chest_xray/train/0/CX-0-0890.jpeg_000,1,5.0486654993853186e-05,1,7,0.06820633707910728,1,7,2.437181837455782e-05,1,7,0.048868379743895574,1,7
chest_xray/train/0/CX-0-0890.jpeg_001,0,1.9998503053219894,0,0,1.3977131966609762,0,0,1.993886406390457,0,0,0.23133121063139983,0,0
chest_xray/train/0/CX-0-0891.jpeg_000,1,3.6001955298847754e-05,1,7,0.07406514869293912,1,7,2.0193355714237526e-06,1,7,0.05170713552204842,1,7
chest_xray/train/0/CX-0-0891.jpeg_001,0,1.9993579157568258,0,0,1.3861208129002365,0,0,1.9948389277981882,0,0,0.26668461836021384,0,0
chest_xray/train/0/CX-0-0892.jpeg_000,1,1.1916721261662211e-05,1,7,0.0660827451470487,1,7,2.1034446806567075e-07,1,7,0.03569363667152048,1,7
chest_xray/train/0/CX-0-0892.jpeg_001,0,1.9994805414423509,0,0,1.4180018763308773,0,0,1.9946999061114856,0,0,0.22777847417625108,0,0
chest_xray/train/0/CX-0-0893.jpeg_000,1,2.744435869206363e-05,1,7,0.03929849992533263,1,7,3.9134927221073923e-07,1,7,0.034662417202921514,1,7
chest_xray/train/0/CX-0-0893.jpeg_001,0,1.999395918609045,0,0,1.4433142227802436,0,0,1.994541081088744,0,0,0.20856702838631913,0,0
chest_xray/train/0/CX-0-0894.jpeg_000,1,2.3256122794634848e-05,1,7,0.04083744550256019,1,7,4.465557875699133e-07,1,7,0.013292773220473397,1,7
chest_xray/train/0/CX-0-0894.jpeg_001,0,1.9994162049885904,0,0,1.4264939704510406,0,0,1.9947303426208451,0,0,0.23274732911640794,0,0
chest_xray/train/0/CX-0-0895.jpeg_000,1,4.089275692398253e-06,1,7,0.03849936438597168,1,7,2.9544211429533007e-06,1,7,0.02577574562985141,1,7
chest_xray/train/0/CX-0-0895.jpeg_001,0,1.9997000894022523,0,0,1.5236189532983673,0,0,1.9948815739998802,0,0,0.2232364715010291,0,0
chest_xray/train/0/CX-0-0896.jpeg_000,1,9.283420323580316e-07,1,7,0.03681886329584072,1,7,6.468485747035402e-10,1,7,0.016948877947171148,1,7
chest_xray/train/0/CX-0-0896.jpeg_001,0,1.999662302997106,0,0,1.515361628163176,0,0,1.9946292847218703,0,0,0.24010929748676146,0,0
chest_xray/train/0/CX-0-0897.jpeg_000,1,1.4305358480126706e-05,1,7,0.09627744863991539,1,7,5.372232934064414e-07,1,7,0.029961674365637014,1,7
chest_xray/train/0/CX-0-0897.jpeg_001,0,1.9994653836059995,0,0,1.398117494090557,0,0,1.994739720528759,0,0,0.24543612627352152,0,0
chest_xray/train/0/CX-0-0898.jpeg_000,1,1.5753387566097565e-05,1,7,0.04576199558272154,1,7,8.073333035985009e-06,1,7,0.011688936616888412,1,7
chest_xray/train/0/CX-0-0898.jpeg_001,0,1.9997637263720762,0,0,1.5007174618201362,0,0,1.9950407319140357,0,0,0.2370120062475518,0,0
chest_xray/train/0/CX-0-0899.jpeg_000,1,3.471069596094889e-05,1,7,0.022170447241361968,1,7,1.407055558844128e-06,1,7,0.011285652980078442,1,7
chest_xray/train/0/CX-0-0899.jpeg_001,0,1.9998191309025621,0,0,1.5117337176714427,0,0,1.9948051744543842,0,0,0.23059379548281211,0,0
chest_xray/train/0/CX-0-0900.jpeg_000,1,2.878278760520825e-05,1,7,0.04133810722780895,1,7,9.627681564317037e-06,1,6,0.0319837689584036,1,7
chest_xray/train/0/CX-0-0900.jpeg_001,0,1.9998046894027437,0,0,1.4591271827366021,0,0,1.99416941410913,0,1,0.2525910772387112,0,0
chest_xray/train/0/CX-0-0901.jpeg_000,1,1.0473813656375341e-06,1,7,0.08783656144400065,1,7,1.8428065874376287e-06,1,7,0.023335974566091044,1,7
chest_xray/train/0/CX-0-0901.jpeg_001,0,1.999585337265746,0,0,1.5220625263029866,0,0,1.9948298070441872,0,0,0.24146014561030238,0,0
chest_xray/train/0/CX-0-0902.jpeg_000,1,0.00042650065463090137,1,7,0.10568232461688165,1,7,1.0954614956593112e-05,1,7,0.04003277105597047,1,7
chest_xray/train/0/CX-0-0902.jpeg_001,0,1.9984009716669915,0,0,1.323698158584665,0,0,1.9941378166681096,0,0,0.20839239984331415,0,0
chest_xray/train/0/CX-0-0903.jpeg_000,1,0.0008466772241768616,0,5,0.3677159974149453,1,6,9.204947899021931e-06,1,7,0.036337278307290055,1,7
chest_xray/train/0/CX-0-0903.jpeg_001,0,1.9999047592226873,1,2,1.249023175400294,0,1,1.9950677886327772,0,0,0.2333946800657586,0,0
chest_xray/train/0/CX-0-0904.jpeg_000,1,1.6266035570255966e-05,1,7,0.04226542127532085,1,7,1.269957635274821e-06,1,7,0.01367608119553465,1,7
chest_xray/train/0/CX-0-0904.jpeg_001,0,1.9997656916290003,0,0,1.5434224975273612,0,0,1.9947966383080789,0,0,0.2245867675001334,0,0
chest_xray/train/0/CX-0-0905.jpeg_000,1,2.7182650065293856e-06,1,6,0.02961166683707006,1,7,1.0820698906011117e-05,1,7,0.013743402985321174,1,7
chest_xray/train/0/CX-0-0905.jpeg_001,0,1.9996870151318193,0,1,1.51663707010428,0,0,1.995103569291632,0,0,0.23848024826941083,0,0
chest_xray/train/0/CX-0-0906.jpeg_000,1,8.795525528293435e-05,1,7,0.07321224063152298,1,7,1.3027865459203092e-05,1,7,0.028480959688390484,1,7
chest_xray/train/0/CX-0-0906.jpeg_001,0,1.9999007593745581,0,0,1.4303032506711173,0,0,1.9940919110971074,0,0,0.23270217716400554,0,0
chest_xray/train/0/CX-0-0907.jpeg_000,1,7.416007172755812e-05,1,7,0.03504623369299642,1,7,6.232405833306309e-06,1,7,0.014169056363040555,1,7
chest_xray/train/0/CX-0-0907.jpeg_001,0,1.999884893365481,0,0,1.535518413910013,0,0,1.994261516671827,0,0,0.23194483749622907,0,0
chest_xray/train/0/CX-0-0908.jpeg_000,1,0.00011177734143530405,1,7,0.04126089285969603,1,7,4.748701728396476e-06,1,7,0.03544018353862466,1,7
chest_xray/train/0/CX-0-0908.jpeg_001,0,1.9999231235556634,0,0,1.5203339706629402,0,0,1.9949471428082701,0,0,0.251012333716931,0,0
chest_xray/train/0/CX-0-0909.jpeg_000,1,1.7087019582473495e-05,1,7,0.021007767198435,1,7,2.014817236761779e-05,1,7,0.0221084704032789,1,7
chest_xray/train/0/CX-0-0909.jpeg_001,0,1.999449012207489,0,0,1.4982116604666622,0,0,1.9939561750796486,0,0,0.2149762040655574,0,0
chest_xray/train/0/CX-0-0910.jpeg_000,1,1.5138893224242445e-05,1,7,0.0391717637002007,1,7,1.0202172440187951e-11,1,7,0.017694952997101,1,7
chest_xray/train/0/CX-0-0910.jpeg_001,0,1.999761316933353,0,0,1.492755762575663,0,0,1.9946334741827165,0,0,0.21911667818174085,0,0
chest_xray/train/0/CX-0-0911.jpeg_000,1,5.0704535636714176e-05,1,7,0.09644446363915349,1,7,3.2048813950469324e-06,1,7,0.03675110406277082,1,7
chest_xray/train/0/CX-0-0911.jpeg_001,0,1.999850679848949,0,0,1.4294551586224435,0,0,1.9943678695964246,0,0,0.2168391659382416,0,0
chest_xray/train/0/CX-0-0912.jpeg_000,1,6.538307653514153e-06,1,7,0.022307514205013645,1,7,4.7080093112938926e-07,1,7,0.011384339491737117,1,7
chest_xray/train/0/CX-0-0912.jpeg_001,0,1.9995205347815204,0,0,1.5147463189609158,0,0,1.9947329378371625,0,0,0.24160812021204126,0,0
chest_xray/train/0/CX-0-0913.jpeg_000,1,3.3824160257878155e-05,1,7,0.07801583357577613,1,7,6.195604499104057e-06,1,7,0.024608016775821473,1,7
chest_xray/train/0/CX-0-0913.jpeg_001,0,1.9998170884517024,0,0,1.4839076157071551,0,0,1.994991055583212,0,0,0.2577624901510175,0,0
chest_xray/train/0/CX-0-0914.jpeg_000,1,1.4455460162210443e-09,1,7,0.05193339062415103,1,7,2.960424046527521e-05,1,7,0.03188506746808506,1,7
chest_xray/train/0/CX-0-0914.jpeg_001,0,1.9996244942682337,0,0,1.4185433287977796,0,0,1.9938074282111091,0,0,0.24640295810802493,0,0
chest_xray/train/0/CX-0-0915.jpeg_000,1,3.8011190750641966e-05,1,6,0.08438827232501955,1,7,1.0267995596779933e-05,1,7,0.025815845070810473,1,7
chest_xray/train/0/CX-0-0915.jpeg_001,0,1.9993495197249234,0,1,1.370288510906411,0,0,1.9941539225383225,0,0,0.21447399374459764,0,0
chest_xray/train/0/CX-0-0916.jpeg_000,1,4.839989979910087e-07,1,7,0.08075613231189105,1,7,8.928027613552825e-05,1,7,0.05119823606551499,1,7
chest_xray/train/0/CX-0-0916.jpeg_001,0,1.9996523894866771,0,0,1.3995520800265093,0,0,1.9931616581279368,0,0,0.21739224038297245,0,0
chest_xray/train/0/CX-0-0917.jpeg_000,1,0.0009408378893968061,1,6,0.27702924119815775,1,7,2.1176555655144647e-05,1,7,0.10810049089407892,1,7
chest_xray/train/0/CX-0-0917.jpeg_001,0,1.9974994383133866,0,1,1.2325658876152226,0,0,1.9952852885256884,0,0,0.2637962839663397,0,0
chest_xray/train/0/CX-0-0918.jpeg_000,1,0.0018307115181123157,0,6,0.22954203917626326,1,7,1.0089243632771527e-06,1,7,0.07031729864190017,1,7
chest_xray/train/0/CX-0-0918.jpeg_001,0,1.9961418617309088,1,1,1.226705807508556,0,0,1.9947789775528746,0,0,0.26061795752739036,0,0
chest_xray/train/0/CX-0-0919.jpeg_000,1,1.4340046288752184e-05,1,7,0.03392330189501358,1,7,5.3824740784413905e-06,1,7,0.018309516123731107,1,7
chest_xray/train/0/CX-0-0919.jpeg_001,0,1.9997580913465944,0,0,1.4813980810796734,0,0,1.9942881824501655,0,0,0.2473920746985464,0,0
chest_xray/train/0/CX-0-0920.jpeg_000,1,0.0005764656324207529,0,4,0.1720262301807064,1,7,1.1333667454538343e-06,1,7,0.04221045546831603,1,7
chest_xray/train/0/CX-0-0920.jpeg_001,0,1.9999781884154766,1,3,1.2703226721792438,0,0,1.9947876543150476,0,0,0.23990786058743074,0,0
chest_xray/train/0/CX-0-0921.jpeg_000,1,1.0479251217887509e-06,1,7,0.03421372628496444,1,7,6.261608820334885e-08,1,7,0.012733139861963338,1,7
chest_xray/train/0/CX-0-0921.jpeg_001,0,1.9996645108825437,0,0,1.5529849548741301,0,0,1.9945963298872103,0,0,0.2443443777417742,0,0
