data,label,CCT_xc_class_000_distance,CCT_xc_class_001_distance,CCT_xc_class_000_count5,CCT_xc_class_001_count5,CCT_xc_class_000_count7,CCT_xc_class_001_count7,CCT_x4_class_000_distance,CCT_x4_class_001_distance,CCT_x4_class_000_count5,CCT_x4_class_001_count5,CCT_x4_class_000_count7,CCT_x4_class_001_count7,r50_xc_class_000_distance,r50_xc_class_001_distance,r50_xc_class_000_count5,r50_xc_class_001_count5,r50_xc_class_000_count7,r50_xc_class_001_count7,r50_xc_class_000_xs5,r50_xc_class_001_xs5,r50_xc_class_000_xs3,r50_xc_class_001_xs3,r50_x4_class_000_distance,r50_x4_class_001_distance,r50_x4_class_000_count5,r50_x4_class_001_count5,r50_x4_class_000_count7,r50_x4_class_001_count7
chest_hosp/train/0/CX-0-0469.jpeg,0,1.230894783,1.959020227,5,0,7,0,0.122168084,0.811149989,5,0,7,0,4.67E-06,1.994944647,5,0,7,0,5,0,3,0,0.019152979,0.229781739,5,0,7,0
chest_hosp/train/0/CX-0-0470.jpeg,0,1.346771674,1.986230009,5,0,7,0,0.169984408,0.954826442,5,0,7,0,1.09E-06,1.994784589,5,0,7,0,5,0,3,0,0.010531252,0.23742176,5,0,7,0
chest_hosp/train/0/CX-0-0471.jpeg,0,1.374768801,1.990749644,5,0,7,0,0.295138362,1.005059819,5,0,7,0,1.63E-06,1.994818248,5,0,7,0,5,0,3,0,0.031782373,0.235394753,5,0,7,0
chest_hosp/train/0/CX-0-0472.jpeg,0,1.36323237,1.98898896,5,0,7,0,0.200454763,0.813253996,5,0,7,0,3.56E-06,1.994905574,5,0,7,0,5,0,3,0,0.023883305,0.228964043,5,0,7,0
chest_hosp/train/0/CX-0-0473.jpeg,0,1.3879124,1.992578877,5,0,7,0,0.23569517,0.924592046,5,0,7,0,7.91E-06,1.994213788,5,0,7,0,5,0,3,0,0.034381114,0.226668999,5,0,7,0
chest_hosp/train/0/CX-0-0474.jpeg,0,0.479539343,1.482175454,4,1,4,3,0.144565835,0.621041685,5,0,7,0,1.71E-07,1.994693332,5,0,7,0,5,0,3,0,0.051125916,0.248674652,5,0,7,0
chest_hosp/train/0/CX-0-0475.jpeg,0,0.470386706,0.000717166,1,4,2,5,0.334017108,0.558678273,5,0,7,0,9.61E-09,1.994647408,5,0,7,0,5,0,3,0,0.038496742,0.224139979,5,0,7,0
chest_hosp/train/0/CX-0-0476.jpeg,0,0.503932921,7.28E-07,0,5,0,7,0.181381607,0.500680022,5,0,7,0,8.29E-06,1.995046076,5,0,7,0,5,0,3,0,0.029614139,0.251361959,5,0,7,0
chest_hosp/train/0/CX-0-0477.jpeg,0,1.295509282,1.975836042,5,0,7,0,0.120612485,0.767156414,5,0,7,0,4.44E-07,1.994535147,5,0,7,0,5,0,3,0,0.022868616,0.231499445,5,0,7,0
chest_hosp/train/0/CX-0-0478.jpeg,0,1.412684042,1.99550312,5,0,7,0,0.374896198,1.171856349,5,0,7,0,3.62E-05,1.993717183,5,0,7,0,5,0,3,0,0.024388542,0.205972708,5,0,7,0
chest_hosp/train/0/CX-0-0479.jpeg,0,1.414262139,1.995665808,5,0,7,0,0.251004875,1.083624846,5,0,7,0,6.76E-08,1.994671059,5,0,7,0,5,0,3,0,0.011791567,0.236828318,5,0,7,0
chest_hosp/train/0/CX-0-0480.jpeg,0,0.366418012,0.013730621,3,2,4,3,0.104679399,0.473080665,5,0,7,0,5.51E-06,1.994970918,5,0,7,0,5,0,3,0,0.015159187,0.229529926,5,0,7,0
chest_hosp/train/0/CX-0-0481.jpeg,0,1.39816749,1.99387332,5,0,7,0,0.224785852,0.995963754,5,0,7,0,1.62E-07,1.994573941,5,0,7,0,5,0,3,0,0.016689573,0.232759329,5,0,7,0
chest_hosp/train/0/CX-0-0482.jpeg,0,0.494798135,4.37E-05,0,5,1,6,0.300498296,0.370202912,3,2,5,2,2.52E-06,1.994398374,5,0,7,0,5,0,3,0,0.039168782,0.223112751,5,0,7,0
chest_hosp/train/0/CX-0-0483.jpeg,0,0.467633423,0.000845473,0,5,0,7,0.178635948,0.419654376,5,0,7,0,2.96E-06,1.994882008,5,0,7,0,5,0,3,0,0.022172642,0.229015874,5,0,7,0
chest_hosp/train/0/CX-0-0484.jpeg,0,0.487018356,0.000168998,0,5,0,7,0.128677147,0.569354199,5,0,7,0,1.41E-05,1.995169388,5,0,7,0,5,0,3,0,0.025260118,0.245208759,5,0,7,0
chest_hosp/train/0/CX-0-0485.jpeg,0,1.30880968,1.978789684,5,0,7,0,0.278881966,0.817852318,5,0,7,0,1.80E-06,1.994827496,5,0,7,0,5,0,3,0,0.034643545,0.235994551,5,0,7,0
chest_hosp/train/0/CX-0-0486.jpeg,0,3.63E-06,0.505226232,4,1,6,1,0.131554587,0.593745034,5,0,7,0,3.19E-06,1.994891381,5,0,7,0,5,0,3,0,0.012142405,0.240886856,5,0,7,0
chest_hosp/train/0/CX-0-0487.jpeg,0,0.347698995,0.018061263,4,1,4,3,0.209596604,0.502257061,5,0,7,0,6.09E-07,1.994518254,5,0,7,0,5,0,3,0,0.060209667,0.264647495,5,0,7,0
chest_hosp/train/0/CX-0-0488.jpeg,0,1.34239083,1.985447504,4,1,6,1,0.148039151,0.924830749,5,0,7,0,5.44E-08,1.994667143,5,0,7,0,5,0,3,0,0.01071121,0.242385498,5,0,7,0
chest_hosp/train/0/CX-0-0489.jpeg,0,0.55182652,0.001542432,1,4,1,6,0.381480076,0.255992089,0,5,0,7,0.000374813,1.991427729,5,0,7,0,5,0,3,0,0.11548574,0.203913951,5,0,7,0
chest_hosp/train/0/CX-0-0490.jpeg,0,1.345064932,1.985927545,5,0,7,0,0.141989578,0.864648579,5,0,7,0,2.40E-06,1.994857184,5,0,7,0,5,0,3,0,0.012663262,0.238777968,5,0,7,0
chest_hosp/train/0/CX-0-0491.jpeg,0,0.021420553,0.334904293,3,2,4,3,0.227324023,0.599804196,5,0,7,0,0.000300035,1.99180032,4,1,6,1,5,0,3,0,0.084059179,0.177626297,5,0,7,0
chest_hosp/train/0/CX-0-0492.jpeg,0,0.146027582,0.124005735,4,1,5,2,0.081032903,0.646753103,5,0,7,0,1.23E-05,1.995133084,5,0,7,0,5,0,3,0,0.027323333,0.237590845,5,0,7,0
chest_hosp/train/0/CX-0-0493.jpeg,0,0.425088675,0.004249803,2,3,3,4,0.153445362,0.549490959,5,0,7,0,3.85E-08,1.994661758,5,0,7,0,5,0,3,0,0.031810477,0.23282479,5,0,7,0
chest_hosp/train/0/CX-0-0494.jpeg,0,0.301769634,0.031747284,4,1,6,1,0.151956113,0.54973364,5,0,7,0,7.83E-06,1.995034695,5,0,7,0,5,0,3,0,0.039802605,0.20626846,5,0,7,0
chest_hosp/train/0/CX-0-0495.jpeg,0,0.486693364,0.00017603,2,3,2,5,0.204211387,0.386222417,5,0,7,0,2.92E-06,1.994880118,5,0,7,0,5,0,3,0,0.042109475,0.222513931,5,0,7,0
chest_hosp/train/0/CX-0-0496.jpeg,0,1.407271511,1.994923457,5,0,7,0,0.246854397,0.979420906,5,0,7,0,1.04E-06,1.994483126,5,0,7,0,5,0,3,0,0.010955033,0.243194921,5,0,7,0
chest_hosp/train/0/CX-0-0497.jpeg,0,0.000745399,0.469760491,5,0,6,1,0.278750689,0.682244633,5,0,7,0,5.74E-07,1.994743391,5,0,7,0,5,0,3,0,0.039124603,0.228574986,5,0,7,0
chest_hosp/train/0/CX-0-0498.jpeg,0,0.041461527,0.2762386,5,0,6,1,0.357596603,0.629372085,5,0,7,0,1.95E-05,1.995259444,5,0,7,0,5,0,3,0,0.032494498,0.238298442,5,0,7,0
chest_hosp/train/0/CX-0-0499.jpeg,0,1.046403915,1.889818441,4,1,6,1,0.108251419,0.651509117,5,0,7,0,1.18E-05,1.99512346,5,0,7,0,5,0,3,0,0.015215947,0.243527384,5,0,7,0
chest_hosp/train/0/CX-0-0500.jpeg,0,0.031881573,0.736083535,4,1,5,2,0.150473993,0.666755087,5,0,7,0,6.82E-06,1.995008359,5,0,7,0,5,0,3,0,0.028642567,0.256563378,5,0,7,0
chest_hosp/train/0/CX-0-0501.jpeg,0,1.342768486,1.985515753,5,0,6,1,0.23404774,0.974077266,5,0,7,0,1.09E-05,1.994140135,5,0,7,0,5,0,3,0,0.022179451,0.241402675,5,0,7,0
chest_hosp/train/0/CX-0-0502.jpeg,0,1.37500635,1.990784384,5,0,7,0,0.270382656,1.00065439,5,0,7,0,5.94E-07,1.994745252,5,0,7,0,5,0,3,0,0.009516776,0.236265906,5,0,7,0
chest_hosp/train/0/CX-0-0503.jpeg,0,0.256429878,0.050176152,2,3,3,4,0.100362926,0.619618726,5,0,7,0,1.19E-08,1.994617072,5,0,7,0,5,0,3,0,0.022142103,0.234988776,5,0,7,0
chest_hosp/train/0/CX-0-0504.jpeg,0,1.212159668,1.953399855,5,0,7,0,0.135900993,0.740346996,5,0,7,0,3.99E-06,1.994921514,5,0,7,0,5,0,3,0,0.019006778,0.249333787,5,0,7,0
chest_hosp/train/0/CX-0-0505.jpeg,0,0.430686418,0.003644441,2,3,2,5,0.260898442,0.408001303,5,0,7,0,1.30E-06,1.994464906,5,0,7,0,5,0,3,0,0.020412484,0.232934333,5,0,7,0
chest_hosp/train/0/CX-0-0506.jpeg,0,0.396046195,0.008204173,3,2,4,3,0.150182959,0.57398417,4,1,6,1,7.72E-07,1.994760857,5,0,7,0,5,0,3,0,0.029788207,0.264780893,5,0,7,0
chest_hosp/train/0/CX-0-0507.jpeg,0,0.808948643,1.756728028,4,1,5,2,0.133251599,0.694953865,5,0,7,0,5.02E-05,1.993546574,5,0,7,0,5,0,3,0,0.031210686,0.231893327,5,0,7,0
chest_hosp/train/0/CX-0-0508.jpeg,0,0.151536648,0.118990858,2,3,4,3,0.136384672,0.649377787,5,0,7,0,7.87E-08,1.994591947,5,0,7,0,5,0,3,0,0.019087672,0.240108734,5,0,7,0
chest_hosp/train/0/CX-0-0509.jpeg,0,1.387853929,1.992571161,5,0,7,0,0.368149874,1.114569914,5,0,7,0,6.45E-06,1.994254984,5,0,7,0,5,0,3,0,0.022822113,0.216886924,5,0,7,0
chest_hosp/train/0/CX-0-0510.jpeg,0,0.429453432,0.003773555,1,4,2,5,0.142672777,0.480652622,5,0,7,0,3.21E-07,1.994715591,5,0,7,0,5,0,3,0,0.015386573,0.229809025,5,0,7,0
chest_hosp/train/0/CX-0-0511.jpeg,0,0.431784203,0.003531483,0,5,1,6,0.194203837,0.533516204,5,0,7,0,2.38E-06,1.994856442,5,0,7,0,5,0,3,0,0.042128525,0.238554566,5,0,7,0
chest_hosp/train/0/CX-0-0512.jpeg,0,0.892389944,1.809152117,3,2,5,2,0.16467797,0.726609598,5,0,7,0,9.27E-10,1.994628615,5,0,7,0,5,0,3,0,0.007601405,0.228835129,5,0,7,0
chest_hosp/train/0/CX-0-0513.jpeg,0,0.397735315,0.007935699,2,3,3,4,0.143285595,0.635727013,5,0,7,0,1.76E-05,1.995230132,5,0,7,0,5,0,3,0,0.0168396,0.241894977,5,0,7,0
chest_hosp/train/0/CX-0-0514.jpeg,0,0.390703436,0.009085671,2,3,3,4,0.149558908,0.52199765,5,0,7,0,1.85E-06,1.994830359,5,0,7,0,5,0,3,0,0.014181694,0.246549304,5,0,7,0
chest_hosp/train/0/CX-0-0515.jpeg,0,1.385231772,1.992221236,4,1,6,1,0.261467336,1.056637577,5,0,7,0,3.28E-07,1.994716496,5,0,7,0,5,0,3,0,0.020326126,0.241444314,5,0,7,0
chest_hosp/train/0/CX-0-0516.jpeg,0,1.225085117,1.95731254,5,0,7,0,0.188830053,0.690492814,5,0,7,0,1.02E-06,1.994779679,5,0,7,0,5,0,3,0,0.033840166,0.237296607,5,0,7,0
chest_hosp/train/0/CX-0-0517.jpeg,0,1.371828891,1.99031463,5,0,7,0,0.161906772,0.877875109,5,0,7,0,2.86E-06,1.994877525,5,0,7,0,5,0,3,0,0.013578589,0.237026265,5,0,7,0
chest_hosp/train/0/CX-0-0518.jpeg,0,1.381616357,1.991726318,5,0,7,0,0.159500486,0.837744892,5,0,7,0,7.52E-06,1.995026918,5,0,7,0,5,0,3,0,0.010656408,0.237378681,5,0,7,0
chest_hosp/train/0/CX-0-0519.jpeg,0,0.037430233,0.286320677,4,1,5,2,0.111701858,0.62173959,5,0,7,0,3.12E-05,1.993784228,5,0,7,0,5,0,3,0,0.029804116,0.229085118,5,0,7,0
chest_hosp/train/0/CX-0-0520.jpeg,0,0.483147236,0.00026221,1,4,1,6,0.246922455,0.544119605,5,0,7,0,8.15E-07,1.994764348,5,0,7,0,5,0,3,0,0.024914534,0.233257547,5,0,7,0
chest_hosp/train/0/CX-0-0521.jpeg,0,0.000371899,0.526732512,4,1,5,2,0.139718413,0.631872529,5,0,7,0,5.03E-07,1.994736382,5,0,7,0,5,0,3,0,0.019283328,0.241635016,5,0,7,0
chest_hosp/train/0/CX-0-0522.jpeg,0,0.547705072,0.001296802,1,4,1,6,0.323146797,0.359238992,4,1,5,2,4.66E-06,1.994312658,5,0,7,0,5,0,3,0,0.042051473,0.228865887,5,0,7,0
chest_hosp/train/0/CX-0-0523.jpeg,0,0.469080637,0.000776683,0,5,0,7,0.215481776,0.41223939,3,2,4,3,2.10E-05,1.993942255,5,0,7,0,5,0,3,0,0.057418033,0.2120051,5,0,7,0
chest_hosp/train/0/CX-0-0524.jpeg,0,0.522953402,0.000263996,0,5,0,7,0.304983038,0.394094745,4,1,6,1,1.88E-05,1.995248729,5,0,7,0,5,0,3,0,0.031202286,0.255618988,5,0,7,0
chest_hosp/train/0/CX-0-0525.jpeg,0,0.467399244,0.000856886,1,4,1,6,0.25861633,0.441726641,5,0,7,0,1.13E-08,1.994648608,5,0,7,0,5,0,3,0,0.030487671,0.246147874,5,0,7,0
chest_hosp/train/0/CX-0-0526.jpeg,0,0.985935248,1.860607487,5,0,7,0,0.132449974,0.701673772,5,0,7,0,1.78E-06,1.99443632,5,0,7,0,5,0,3,0,0.035034723,0.234237974,5,0,7,0
chest_hosp/train/0/CX-0-0527.jpeg,0,1.36593676,1.989414593,5,0,7,0,0.219993245,0.928747241,5,0,7,0,2.28E-07,1.994702722,5,0,7,0,5,0,3,0,0.015642882,0.231643477,5,0,7,0
chest_hosp/train/0/CX-0-0528.jpeg,0,0.224215167,0.066839151,2,3,2,5,0.096723291,0.596980662,5,0,7,0,1.88E-06,1.994831574,5,0,7,0,5,0,3,0,0.013452403,0.247522153,5,0,7,0
chest_hosp/train/0/CX-0-0529.jpeg,0,1.396959239,1.99372692,5,0,7,0,0.240333926,0.934480044,5,0,7,0,8.32E-06,1.994202679,5,0,7,0,5,0,3,0,0.027902326,0.245396732,5,0,7,0
chest_hosp/train/0/CX-0-0530.jpeg,0,1.330856039,1.983291399,5,0,7,0,0.250503485,0.939705443,5,0,7,0,2.20E-05,1.993925356,5,0,7,0,5,0,3,0,0.030011846,0.236126811,5,0,7,0
chest_hosp/train/0/CX-0-0531.jpeg,0,1.084747002,1.906692547,5,0,7,0,0.103574632,0.661815633,5,0,7,0,5.61E-07,1.994742064,5,0,7,0,5,0,3,0,0.025996441,0.2341225,5,0,7,0
chest_hosp/train/0/CX-0-0532.jpeg,0,0.487178738,0.000165581,0,5,0,7,0.257053637,0.328851797,3,2,4,3,1.86E-07,1.994569737,5,0,7,0,5,0,3,0,0.041404071,0.258579661,5,0,7,0
chest_hosp/train/0/CX-0-0533.jpeg,0,0.240088096,0.058219032,5,0,7,0,0.287478074,0.544717595,5,0,7,0,9.42E-06,1.995072695,5,0,7,0,5,0,3,0,0.038218434,0.220825677,5,0,7,0
chest_hosp/train/0/CX-0-0534.jpeg,0,0.483279635,0.000258681,2,3,2,5,0.238271768,0.592156951,5,0,7,0,1.71E-07,1.994693491,5,0,7,0,5,0,3,0,0.031886029,0.236539337,5,0,7,0
chest_hosp/train/0/CX-0-0535.jpeg,0,0.536266785,0.000724405,1,4,2,5,0.197342598,0.521605087,5,0,7,0,8.53E-07,1.994497086,5,0,7,0,5,0,3,0,0.027669105,0.239515405,5,0,7,0
chest_hosp/train/0/CX-0-0536.jpeg,0,1.334644479,1.984014779,4,1,6,1,0.225439276,0.798532961,5,0,7,0,8.59E-06,1.994195551,5,0,7,0,5,0,3,0,0.074236872,0.235163288,5,0,7,0
chest_hosp/train/0/CX-0-0537.jpeg,0,0.535784248,0.000703823,1,4,3,4,0.136147147,0.499565669,5,0,7,0,7.97E-06,1.995038139,5,0,7,0,5,0,3,0,0.046427942,0.254774682,5,0,7,0
chest_hosp/train/0/CX-0-0538.jpeg,0,0.256642134,0.050076928,2,3,3,4,0.133829859,0.579905577,5,0,7,0,3.87E-06,1.99491696,5,0,7,0,5,0,3,0,0.039350937,0.217323195,5,0,7,0
chest_hosp/train/0/CX-0-0539.jpeg,0,0.483383309,0.000255934,0,5,1,6,0.170919637,0.609957045,5,0,7,0,4.78E-09,1.994622953,5,0,7,0,5,0,3,0,0.013996698,0.240096018,5,0,7,0
chest_hosp/train/0/CX-0-0540.jpeg,0,0.413884585,0.005611288,1,4,2,5,0.157741697,0.483012054,4,1,6,1,6.30E-06,1.994994113,5,0,7,0,5,0,3,0,0.044337487,0.230987014,5,0,7,0
chest_hosp/train/0/CX-0-0541.jpeg,0,1.013075829,1.874111101,4,1,6,1,0.126552189,0.704528611,5,0,7,0,5.03E-05,1.995620677,5,0,7,0,5,0,3,0,0.067413394,0.244644231,5,0,7,0
chest_hosp/train/0/CX-0-0542.jpeg,0,0.356115718,0.016030227,3,2,3,4,0.161395244,0.607541571,5,0,7,0,1.47E-05,1.995178678,5,0,7,0,5,0,3,0,0.041606051,0.239681237,5,0,7,0
chest_hosp/train/0/CX-0-0543.jpeg,0,1.370684739,1.990142795,5,0,7,0,0.139630355,0.824574013,5,0,7,0,1.07E-05,1.995100745,5,0,7,0,5,0,3,0,0.01637909,0.248163189,5,0,7,0
chest_hosp/train/0/CX-0-0544.jpeg,0,0.481284116,0.000314449,1,4,1,6,0.143973014,0.518856365,5,0,7,0,1.04E-06,1.994781368,5,0,7,0,5,0,3,0,0.014751471,0.228763673,5,0,7,0
chest_hosp/train/0/CX-0-0545.jpeg,0,1.306713288,1.978335917,5,0,7,0,0.274751668,0.826001213,5,0,7,0,5.39E-06,1.99428803,5,0,7,0,5,0,3,0,0.071262172,0.248772924,5,0,7,0
chest_hosp/train/0/CX-0-0546.jpeg,0,0.309621859,0.029077538,3,2,3,4,0.122450852,0.568771083,5,0,7,0,2.14E-06,1.994845077,5,0,7,0,5,0,3,0,0.023771929,0.240059762,5,0,7,0
chest_hosp/train/0/CX-0-0547.jpeg,0,0.466760856,0.000888396,2,3,2,5,0.249391186,0.40740054,5,0,7,0,2.20E-06,1.994414028,5,0,7,0,5,0,3,0,0.037742538,0.224633173,5,0,7,0
chest_hosp/train/0/CX-0-0548.jpeg,0,0.85199194,1.784551637,5,0,5,2,0.093826406,0.69274704,5,0,7,0,6.85E-06,1.994243348,5,0,7,0,5,0,3,0,0.028294939,0.238891763,5,0,7,0
chest_hosp/train/0/CX-0-0549.jpeg,0,0.846161674,1.780880983,4,1,5,2,0.166801678,0.734136208,5,0,7,0,3.56E-06,1.994905443,5,0,7,0,5,0,3,0,0.018322166,0.247111932,5,0,7,0
chest_hosp/train/0/CX-0-0550.jpeg,0,0.448727805,0.002022975,0,5,2,5,0.156374226,0.524674434,5,0,7,0,1.73E-07,1.994693737,5,0,7,0,5,0,3,0,0.013127998,0.225581831,5,0,7,0
chest_hosp/train/0/CX-0-0551.jpeg,0,0.856594161,1.787427594,5,0,6,1,0.1141197,0.684180903,5,0,7,0,3.15E-07,1.99471492,5,0,7,0,5,0,3,0,0.035807978,0.235228919,5,0,7,0
chest_hosp/train/0/CX-0-0552.jpeg,0,1.266191201,1.968706674,5,0,7,0,0.159412498,0.815873025,5,0,7,0,1.73E-06,1.994438691,5,0,7,0,5,0,3,0,0.017076838,0.239374031,5,0,7,0
chest_hosp/train/0/CX-0-0553.jpeg,0,0.135974464,0.133646289,3,2,4,3,0.127351531,0.647664738,5,0,7,0,1.69E-06,1.994821487,5,0,7,0,5,0,3,0,0.024111807,0.242310736,5,0,7,0
chest_hosp/train/0/CX-0-0554.jpeg,0,0.537190591,0.000764618,0,5,0,7,0.132773613,0.435371728,5,0,7,0,6.27E-07,1.994516547,5,0,7,0,5,0,3,0,0.032105803,0.219060773,5,0,7,0
chest_hosp/train/0/CX-0-0555.jpeg,0,0.287800548,0.036860385,4,1,4,3,0.080381163,0.5786666,5,0,7,0,8.80E-06,1.995058401,5,0,7,0,5,0,3,0,0.016056788,0.239081086,5,0,7,0
chest_hosp/train/0/CX-0-0556.jpeg,0,0.491032379,9.41E-05,0,5,1,6,0.191439521,0.322406755,5,0,7,0,9.62E-09,1.994647412,5,0,7,0,5,0,3,0,0.043380479,0.250456563,5,0,7,0
chest_hosp/train/0/CX-0-0557.jpeg,0,1.133191054,1.926165527,4,1,6,1,0.077307926,0.693466497,5,0,7,0,2.40E-05,1.99532545,5,0,7,0,5,0,3,0,0.030431961,0.252698457,5,0,7,0
chest_hosp/train/0/CX-0-0558.jpeg,0,1.257348002,1.966391774,5,0,7,0,0.147006124,0.793381167,5,0,7,0,1.41E-05,1.994070612,5,0,7,0,5,0,3,0,0.014535391,0.223222319,5,0,7,0
chest_hosp/train/0/CX-0-0559.jpeg,0,1.293987469,1.975486823,5,0,7,0,0.114136157,0.81901801,5,0,7,0,1.89E-06,1.994832515,5,0,7,0,5,0,3,0,0.020678247,0.239015821,5,0,7,0
chest_hosp/train/0/CX-0-0560.jpeg,0,0.011526951,0.639980836,3,2,5,2,0.1592825,0.663887546,5,0,7,0,8.92E-06,1.994187251,5,0,7,0,5,0,3,0,0.022791514,0.24521181,5,0,7,0
chest_hosp/train/0/CX-0-0561.jpeg,0,1.267997108,1.969170112,5,0,7,0,0.133780092,0.794648467,5,0,7,0,1.72E-06,1.994439204,5,0,7,0,5,0,3,0,0.011462586,0.237880185,5,0,7,0
chest_hosp/train/0/CX-0-0562.jpeg,0,1.328558464,1.982845468,5,0,7,0,0.153231568,0.847887589,5,0,7,0,2.82E-06,1.994384361,5,0,7,0,5,0,3,0,0.024098022,0.22005081,5,0,7,0
chest_hosp/train/0/CX-0-0563.jpeg,0,1.37611627,1.990945884,5,0,7,0,0.209753354,0.86514322,5,0,7,0,4.74E-06,1.994946835,5,0,7,0,5,0,3,0,0.020863208,0.232368025,5,0,7,0
chest_hosp/train/0/CX-0-0564.jpeg,0,0.215850755,1.148649571,3,2,4,3,0.126712532,0.632213191,5,0,7,0,1.20E-05,1.995128696,5,0,7,0,5,0,3,0,0.040573017,0.246714145,5,0,7,0
chest_hosp/train/0/CX-0-0565.jpeg,0,1.398521125,1.993915858,5,0,7,0,0.158833848,0.924437898,5,0,7,0,4.49E-09,1.99462326,5,0,7,0,5,0,3,0,0.021339803,0.238293184,5,0,7,0
chest_hosp/train/0/CX-0-0566.jpeg,0,0.502431804,1.37E-07,1,4,1,6,0.27397958,0.38947437,5,0,6,1,1.52E-05,1.995188566,5,0,7,0,5,0,3,0,0.012781717,0.24896623,5,0,7,0
chest_hosp/train/0/CX-0-0567.jpeg,0,1.404090023,1.994567143,5,0,7,0,0.14021772,0.855551123,5,0,7,0,1.40E-07,1.99457812,5,0,7,0,5,0,3,0,0.018386021,0.24444898,5,0,7,0
chest_hosp/train/0/CX-0-0568.jpeg,0,0.322348202,0.025048839,2,3,3,4,0.074705258,0.582533261,5,0,7,0,2.56E-05,1.995347417,5,0,7,0,5,0,3,0,0.012895823,0.243158738,5,0,7,0
chest_hosp/train/0/CX-0-0569.jpeg,0,1.378395363,1.991273293,4,1,6,1,0.134895801,0.856563546,5,0,7,0,1.06E-05,1.995099383,5,0,7,0,5,0,3,0,0.024961734,0.243806928,5,0,7,0
chest_hosp/train/0/CX-0-0570.jpeg,0,0.502827692,2.24E-09,0,5,0,7,0.229364363,0.378304807,5,0,7,0,3.41E-06,1.994359469,5,0,7,0,5,0,3,0,0.038180391,0.237658985,5,0,7,0
chest_hosp/train/0/CX-0-0571.jpeg,0,0.509593195,2.97E-05,0,5,1,6,0.208099705,0.354033065,4,1,6,1,1.13E-05,1.995113723,5,0,7,0,5,0,3,0,0.03919899,0.237075094,5,0,7,0
chest_hosp/train/0/CX-0-0572.jpeg,0,1.191033072,1.946670726,5,0,6,1,0.134854031,0.704168836,5,0,7,0,2.14E-06,1.99441713,5,0,7,0,5,0,3,0,0.025014649,0.238549115,5,0,7,0
chest_hosp/train/0/CX-0-0573.jpeg,0,0.464410615,0.001009441,0,5,2,5,0.193188977,0.477368757,5,0,7,0,1.23E-06,1.994794352,5,0,7,0,5,0,3,0,0.059995968,0.242242261,5,0,7,0
chest_hosp/train/0/CX-0-0574.jpeg,0,0.326076251,0.023936369,2,3,2,5,0.221240566,0.644584826,5,0,7,0,9.96E-07,1.994486051,5,0,7,0,4,1,3,0,0.101295045,0.223627336,5,0,7,0
chest_hosp/train/0/CX-0-0575.jpeg,0,1.120580258,1.921296271,3,2,5,2,0.102883878,0.74082814,5,0,7,0,4.09E-06,1.994332948,5,0,7,0,5,0,3,0,0.024353918,0.249104043,5,0,7,0
chest_hosp/train/0/CX-0-0576.jpeg,0,0.41480212,0.005492176,3,2,5,2,0.219260333,0.610826858,5,0,7,0,7.24E-06,1.995019683,5,0,7,0,5,0,3,0,0.033219279,0.240786526,5,0,7,0
chest_hosp/train/0/CX-0-0577.jpeg,0,0.501020251,2.31E-06,1,4,2,5,0.244652041,0.282389502,4,1,5,2,3.71E-08,1.994604846,5,0,7,0,5,0,3,0,0.069913292,0.223910142,5,0,7,0
chest_hosp/train/0/CX-0-0578.jpeg,0,1.302018226,1.977303633,4,1,6,1,0.14366012,0.828256009,5,0,7,0,3.12E-06,1.994888265,5,0,7,0,5,0,3,0,0.012108163,0.233455155,5,0,7,0
chest_hosp/train/0/CX-0-0579.jpeg,0,0.351203269,0.017198725,5,0,6,1,0.134496083,0.450832509,5,0,7,0,4.08E-05,1.993658272,5,0,7,0,5,0,3,0,0.029735615,0.223813841,5,0,7,0
chest_hosp/train/0/CX-0-0580.jpeg,0,0.519155716,1.521756969,3,2,5,2,0.125315992,0.672279946,5,0,7,0,6.50E-10,1.994636799,5,0,7,0,5,0,3,0,0.011637118,0.226097623,5,0,7,0
chest_hosp/train/0/CX-0-0581.jpeg,0,0.497456594,1.96E-05,0,5,0,7,0.227644083,0.327189785,5,0,7,0,0.00030254,1.991787268,4,1,6,1,5,0,3,0,0.087738278,0.219090949,5,0,7,0
chest_hosp/train/0/CX-0-0582.jpeg,0,0.390052353,0.009196473,0,5,1,6,0.153101756,0.555519198,5,0,7,0,7.84E-05,1.993259931,4,1,6,1,5,0,3,0,0.075646832,0.213061291,5,0,7,0
chest_hosp/train/0/CX-0-0583.jpeg,0,1.359107305,1.98832463,5,0,7,0,0.179802342,0.871845133,5,0,7,0,4.19E-05,1.993643652,5,0,7,0,5,0,3,0,0.057000988,0.263094579,5,0,7,0
chest_hosp/train/0/CX-0-0584.jpeg,0,1.34474303,1.985870155,5,0,7,0,0.213530534,0.89766992,5,0,7,0,4.57E-07,1.994533706,5,0,7,0,5,0,3,0,0.025780565,0.249077508,5,0,7,0
chest_hosp/train/0/CX-0-0585.jpeg,0,1.302039384,1.977308335,4,1,6,1,0.168053697,0.856292469,5,0,7,0,2.50E-07,1.994559593,5,0,7,0,5,0,3,0,0.03090837,0.225288599,5,0,7,0
chest_hosp/train/0/CX-0-0586.jpeg,0,0.465201439,0.000967824,1,4,1,6,0.153993006,0.483845213,5,0,7,0,7.38E-06,1.994228158,5,0,7,0,5,0,3,0,0.030028287,0.226096089,5,0,7,0
